"","vin","stock_number","is_new","year","make","model","body_style","trim","odometer","color","color","price","image_url","url","interior_color","fuel_type"
272,"2GCVKREC4J1109851","A49148XT",False,2018,"Chevrolet","Silverado 1500","","Extended Cab",53501,"Gray","",32672.0,"https://dealerfunnel-inventory-standardized-images.s3.amazonaws.com/3495/e9e13884b2d8ea5c7c9dc357bfc2e09ba2a0db3b.jpg","https://dealer.vip/cqMakWoNF-EM","",""
273,"1G1RB6S58JU118829","A49208HA",False,2018,"Chevrolet","Volt","","Sedan 4D Pre",67807,"Black","",24989.0,"https://dealerfunnel-inventory-standardized-images.s3.amazonaws.com/3495/fb3294db8169f1f1f6bb4c297d107226d9cf1f82.jpg","https://dealer.vip/JaOFmu0S58UZ","",""
274,"KNDCC3LG6K5022671","A49183HA",False,2019,"Kia","Niro EV","","Utility 4D E",13509,"Black","",24989.0,"https://dealerfunnel-inventory-standardized-images.s3.amazonaws.com/3495/522b3f40d1b4c4f68e513293e53db78286c527e9.jpg","https://dealer.vip/FfaWjOU6vpKt","",""
275,"KM8K23AG0LU073331","A49182HA",False,2020,"Hyundai","Kona EV","","Utility 4D S",35710,"Gray","",24989.0,"https://dealerfunnel-inventory-standardized-images.s3.amazonaws.com/3495/f97d0205c6c703d268de7ad44df0db317193f5f9.jpg","https://dealer.vip/BifKp0RY1JCf","",""
276,"KM8K23AG2LU072309","A49180HA",False,2020,"Hyundai","Kona EV","","Utility 4D S",28637,"Gray","",24989.0,"https://dealerfunnel-inventory-standardized-images.s3.amazonaws.com/3495/6cbb32397afde4d2c6a49888a304e1fdbc875ceb.jpg","https://dealer.vip/sxHOm2J8TI3o","",""
277,"1G1FZ6S00M4103054","A49195HA",False,2021,"Chevrolet","Bolt EV","","Hatchback 5D",23101,"Red","",24989.0,"https://dealerfunnel-inventory-standardized-images.s3.amazonaws.com/3495/9885c6ecf4e80cbdfcad7bf3da07b559814b84bf.jpg","https://dealer.vip/maQrEJiO2y2Y","",""
278,"1G1FZ6S01M4105296","A49206HA",False,2021,"Chevrolet","Bolt EV","","Hatchback 5D",22445,"Blue","",24989.0,"https://dealerfunnel-inventory-standardized-images.s3.amazonaws.com/3495/bef22ae4946494c055688043625997d22db2f3ac.jpg","https://dealer.vip/yyJLmlIzx-5h","",""
279,"1G1FZ6S0XM4101411","A49207HA",False,2021,"Chevrolet","Bolt EV","","Hatchback 5D",18357,"Black","",24989.0,"https://dealerfunnel-inventory-standardized-images.s3.amazonaws.com/3495/54b85009e3acc75df29f397e900c9af88aee0def.jpg","https://dealer.vip/ejPDr_DgTecH","",""
280,"3GCUYGEDXMG313833","A49184GP",False,2021,"Chevrolet","Silverado 1500","","Crew Cab LTZ",30114,"Blue","",47989.0,"https://dealerfunnel-inventory-standardized-images.s3.amazonaws.com/3495/f0f45891fe5330c2e56b3805786d06b9afa3abba.jpg","https://dealer.vip/IXXvpgLJqIIM","",""
281,"1G1FY6S04M4102329","A49194HA",False,2021,"Chevrolet","Bolt EV","","Hatchback 5D",22779,"Gray","",24989.0,"https://dealerfunnel-inventory-standardized-images.s3.amazonaws.com/3495/ad721e0d0998067f24ba59b259609b0937a396ed.jpg","https://dealer.vip/Pjnza2nNPE90","",""
282,"2GCUDEED1P1114716","A49209WT",False,2023,"Chevrolet","Silverado 1500","","Crew Cab RST",14268,"Gray","",55989.0,"https://dealerfunnel-inventory-standardized-images.s3.amazonaws.com/3495/e2f9ae4ed1fbd27eef720747bcfc790619b630e3.jpg","https://dealer.vip/UvhkJXOljWWh","",""
283,"3GNAXSEG3PL144003","A48939XT",False,2023,"Chevrolet","Equinox","","Utility 4D L",22010,"Black","",27989.0,"https://dealerfunnel-inventory-standardized-images.s3.amazonaws.com/3495/945f70300004cd309df2d856ee3ce90b29e0014d.jpg","https://dealer.vip/kBUPXjEbxOt6","",""
284,"1GC4YME79PF136240","A49201ET",False,2023,"Chevrolet","Silverado 2500 HD","","Crew Cab Cus",24977,"Black","",54989.0,"https://dealerfunnel-inventory-standardized-images.s3.amazonaws.com/3495/234d590a303d1be03edb15faceb011cbfd06f661.jpg","https://dealer.vip/HHWIqAyZWc7D","",""
285,"1GTW7AFG6H1101646","A49198HP",False,2017,"GMC Medium Duty","Medium Duty Cargo Van","","2500 Cargo V",74236,"White","",28989.0,"https://dealerfunnel-inventory-standardized-images.s3.amazonaws.com/3495/baa4087b53e944d899e7442b1378445040780e68.jpg","https://dealer.vip/Nrq-COdJUFRZ","",""
286,"1GCGTDE35G1274878","A49172YT",False,2016,"Chevrolet","Colorado","","Crew Cab Z71",125574,"Black","",21989.0,"https://dealerfunnel-inventory-standardized-images.s3.amazonaws.com/3495/9e2b19bd567d78220ab1564a2cfa6c6fb38e434f.jpg","https://dealer.vip/BuvmJMwkim3k","",""
287,"5NPD84LF1LH551272","A49157HA",False,2020,"Hyundai","Elantra","","Sedan 4D SEL",90252,"Gray","",17989.0,"https://dealerfunnel-inventory-standardized-images.s3.amazonaws.com/3495/33ba4c033e4b8fe4d02e433bd7a0f2bdd5452292.jpg","https://dealer.vip/BaPS0ea1rlY7","",""
288,"1G1YB3D4XP5124777","A49165GT",False,2023,"Chevrolet","Corvette","","Convertible ",1223,"White","",88989.0,"https://dealerfunnel-inventory-standardized-images.s3.amazonaws.com/3495/55d85870cc008a1ef343f7fd2c4c36021b14c8ef.jpg","https://dealer.vip/WszN5Iai2Cyx","",""
289,"2GC4YVEY5P1726070","A49177GT",False,2023,"Chevrolet","Silverado 3500 HD","","Crew Cab Hig",5230,"Black","",76989.0,"https://dealerfunnel-inventory-standardized-images.s3.amazonaws.com/3495/d27d2854fcab6600f314920b9f708c5b0e4e010c.jpg","https://dealer.vip/xhMzIT4RfGl1","",""
290,"1G1FZ6S0XL4146055","A49171HA",False,2020,"Chevrolet","Bolt EV","","Hatchback 5D",17473,"Red","",24989.0,"https://dealerfunnel-inventory-standardized-images.s3.amazonaws.com/3495/ecab8ce295f5e27c795f3ab6d01e74d95aa0f64e.jpg","https://dealer.vip/rz_D3Az4RFig","",""
291,"1G1FZ6S0XL4145486","A49154HA",False,2020,"Chevrolet","Bolt EV","","Hatchback 5D",12631,"Black","",24989.0,"https://dealerfunnel-inventory-standardized-images.s3.amazonaws.com/3495/149d630f52e6ea307fd64d262c110d4f1b4eb251.jpg","https://dealer.vip/y210Av6xDWlt","",""
292,"1G1YA3D40P5129070","A49142GT",False,2023,"Chevrolet","Corvette","","Convertible ",3849,"Yellow","",79989.0,"https://dealerfunnel-inventory-standardized-images.s3.amazonaws.com/3495/1c19738b771f4a2e92748e0238301422b4c2f9cd.jpg","https://dealer.vip/AfTViVCrsjrl","",""
293,"3GNAXKEV9ML330011","A49151WT",False,2021,"Chevrolet","Equinox","","Utility 4D L",19274,"Gray","",26378.0,"https://dealerfunnel-inventory-standardized-images.s3.amazonaws.com/3495/ff7225723752d3f461e00234abaf195a9e2b9377.jpg","https://dealer.vip/Lv_NvXXMMb5F","",""
294,"1GCHSCEA4M1275662","A49140BP",False,2021,"Chevrolet","Colorado","","Extended Cab",33477,"Gray","",27168.0,"https://dealerfunnel-inventory-standardized-images.s3.amazonaws.com/3495/0f1e7afca59fa85c5db6c9a0514723eef6a3710e.jpg","https://dealer.vip/cFHhbedkI-C6","",""
295,"JYAVP11E66A085846","A49123YT",False,2006,"Yamaha","XVS11V/C S-STAR MDNT CSTM","","XVS11V/C V-S",0,"Gray","",0.0,"https://dealerfunnel-inventory-standardized-images.s3.amazonaws.com/3495/b83bfe2093e8edb5fadaff145f5795c717853706.jpg","https://dealer.vip/hIWPQk2IJfvg","",""
296,"1GCGTEEN7K1142382","A49136GT",False,2019,"Chevrolet","Colorado","","Crew Cab ZR2",58946,"White","",38259.0,"https://dealerfunnel-inventory-standardized-images.s3.amazonaws.com/3495/887f6b62a569e21b3f7136b67d8eb1a3383a4db5.jpg","https://dealer.vip/W1O2frS_22hi","",""
297,"1GCUDGE89PZ132581","A49130GT",False,2023,"Chevrolet","Silverado 1500","","Crew Cab LTZ",0,"White","",59989.0,"https://dealerfunnel-inventory-standardized-images.s3.amazonaws.com/3495/34b35f8888678e980e8dbcffd6c97d182a73ce94.jpg","https://dealer.vip/b7gwVKOGSE3J","",""
298,"1GT59ME70NF286106","A49122GP",False,2022,"GMC","Sierra 2500 HD","","Extended Cab",32503,"Red","",52456.0,"https://dealerfunnel-inventory-standardized-images.s3.amazonaws.com/3495/669b645eea13c7769cb9e4f01e958d1919673771.jpg","https://dealer.vip/B19DsZqlN6Lf","",""
299,"2GNAXVEX7L6208818","A49128YT",False,2020,"Chevrolet","Equinox","","Utility 4D L",32114,"Red","",26759.0,"https://dealerfunnel-inventory-standardized-images.s3.amazonaws.com/3495/7897fa8fb2ab9b874dbdd21d0f7d94da4fa0e89c.jpg","https://dealer.vip/BIQ-g2HOMT-m","",""
300,"3VV8B7AX2NM054438","A49110HA",False,2022,"Volkswagen","Tiguan","","Utility 4D S",24840,"Red","",32127.0,"https://dealerfunnel-inventory-standardized-images.s3.amazonaws.com/3495/32861c12ee65b518dcb35b823a690c88abca9736.jpg","https://dealer.vip/PcjR5syg_kty","",""
301,"SCFEKBCR2FGS01728","A49086GT",False,2015,"ASTON MARTIN","V12 VANTAGE","","2DR COUPE",12562,"Black","",101989.0,"https://dealerfunnel-inventory-standardized-images.s3.amazonaws.com/3495/30a90cb648e0e153c996c756844b271fbd3b8e77.jpg","https://dealer.vip/sFGbbuM9qiqh","",""
302,"1G1RC6S57JU150751","A49062NA",False,2018,"Chevrolet","Volt","","LT 1.5L I4 E",91601,"Black","",24989.0,"https://dealerfunnel-inventory-standardized-images.s3.amazonaws.com/3495/d9b890c9489175e40e703d19ac435a9b5b3e80c6.jpg","https://dealer.vip/GGw1lT2CH-Kg","",""
303,"1G1FZ6S07L4144408","A49084HA",False,2020,"Chevrolet","Bolt EV","","Hatchback 5D",22107,"Red","",24989.0,"https://dealerfunnel-inventory-standardized-images.s3.amazonaws.com/3495/92fd8a37492a2e1bfb78f5ab5504a1cd2085f3f2.jpg","https://dealer.vip/UrtsZYh6aQmK","",""
304,"1GCWGAFP9N1218150","A49061NA",False,2022,"Chevrolet Comm","Medium Duty Cargo Van","","2500 Cargo V",63638,"White","",34989.0,"https://dealerfunnel-inventory-standardized-images.s3.amazonaws.com/3495/defc3b0c1b392963ae4c543aecc506228544760a.jpg","https://dealer.vip/m_fzDv0qTuQR","",""
305,"1G1FZ6S05L4150188","A49077HA",False,2020,"Chevrolet","Bolt EV","","Hatchback 5D",19122,"Silver","",24989.0,"https://dealerfunnel-inventory-standardized-images.s3.amazonaws.com/3495/22f74dfa2f61a6dca4d5f74c23936e0c60d3cea6.jpg","https://dealer.vip/Rhi0KsG9ZFf4","",""
306,"1G1FY6S03M4102208","A49066HA",False,2021,"Chevrolet","Bolt EV","","Hatchback 5D",26651,"Gray","",24989.0,"https://dealerfunnel-inventory-standardized-images.s3.amazonaws.com/3495/2c8c10573c07d229e4b4e7da7f8071cb47590522.jpg","https://dealer.vip/Au1H5Ur4azE_","",""
307,"1G1FZ6S08L4147236","A49082HA",False,2020,"Chevrolet","Bolt EV","","Hatchback 5D",26146,"Gray","",24989.0,"https://dealerfunnel-inventory-standardized-images.s3.amazonaws.com/3495/b21bbbb3cbd9f954178fe8d2b54079458c716a74.jpg","https://dealer.vip/Xn0Z6hAcFwIB","",""
308,"1FDWE35L96DA05937","A49044WT",False,2006,"Ford Commercial","E350","","E350 Cube Va",188292,"Gray","",9269.0,"https://dealerfunnel-inventory-standardized-images.s3.amazonaws.com/3495/7309903bbc5443ec9db0b05665315d10553ffe96.jpg","https://dealer.vip/Q3yz8A5Dp5hx","",""
309,"3VW547AU1HM039674","A49045YT",False,2017,"Volkswagen","GTI","","Hatchback 4D",63865,"White","",21663.0,"https://dealerfunnel-inventory-standardized-images.s3.amazonaws.com/3495/c0be0e51a2ed4fe7e1d2813c5cce3441c2871038.jpg","https://dealer.vip/AoCQxNHi80oh","",""
310,"1GCWGAFP5N1165835","A49035NA",False,2022,"Chevrolet Comm","Medium Duty Cargo Van","","2500 Cargo V",50831,"White","",39989.0,"https://dealerfunnel-inventory-standardized-images.s3.amazonaws.com/3495/eadf3aa4d2e491b1909cfb0b0b1cc993e225ada6.jpg","https://dealer.vip/f1Pv5bW3tH3l","",""
311,"2HKRW2H95MH661634","A49057GT",False,2021,"Honda","CR-V","","Utility 4D T",28054,"Gray","",34280.0,"https://dealerfunnel-inventory-standardized-images.s3.amazonaws.com/3495/154b86101674a76155d0da74ee2966b43f52c376.jpg","https://dealer.vip/j4hgEy7vczbp","",""
312,"1GCWGAFP2M1154306","A49041NA",False,2021,"Chevrolet Comm","Medium Duty Cargo Van","","2500 Cargo V",94999,"White","",32989.0,"https://dealerfunnel-inventory-standardized-images.s3.amazonaws.com/3495/f25dbd166f2d9d76b8395a54f3f98c2f6070d8cb.jpg","https://dealer.vip/1LOnAECg0ef3","",""
313,"5UXTR9C50KLD91233","A49047HP",False,2019,"Bmw","X3","","Utility 4D 3",64332,"Black","",27527.0,"https://dealerfunnel-inventory-standardized-images.s3.amazonaws.com/3495/567c033a99ec6d41895d7a8f8ef49cf6aac1136b.jpg","https://dealer.vip/D1DStiMBzmly","",""
314,"1GC4K1E89FF540520","A49029CT",False,2015,"Chevrolet","Silverado 3500 HD","","Crew Cab Hig",49528,"Blue","",51989.0,"https://dealerfunnel-inventory-standardized-images.s3.amazonaws.com/3495/ae5e75079acb3ec14aa756b5606ac781d10510bf.jpg","https://dealer.vip/je2abGOxZ8FQ","",""
315,"5YJSA1H27FFP79568","A49007HA",False,2015,"Tesla","Model S","","Sedan 4D D 8",61943,"Blue","",24989.0,"https://dealerfunnel-inventory-standardized-images.s3.amazonaws.com/3495/e87fb93ddf48f59997dbffce2bd19c129c0e1065.jpg","https://dealer.vip/Tg1PuBAq6Kdu","",""
316,"1G1RA6S52HU172303","A49028HA",False,2017,"Chevrolet","Volt","","Sedan 4D LT ",46064,"Black","",24989.0,"https://dealerfunnel-inventory-standardized-images.s3.amazonaws.com/3495/c43a912a918926d089f11ed092cae0a45130a91d.jpg","https://dealer.vip/zTMq3JzlSLkH","",""
317,"KL79MUSLXPB106977","A49031YT",False,2023,"Chevrolet","TrailBlazer","","Utility 4D R",8290,"Black","",33245.0,"https://dealerfunnel-inventory-standardized-images.s3.amazonaws.com/3495/d908350ce17db8d8e88b080ad0116003d6c00771.jpg","https://dealer.vip/58f-g25q-dMI","",""
318,"1GCGTCEN3N1150665","A49024YT",False,2022,"Chevrolet","Colorado","","Crew Cab LT ",23714,"Gray","",37989.0,"https://dealerfunnel-inventory-standardized-images.s3.amazonaws.com/3495/dbd5c8489c7ff6ad34ea91de048e67406def0cd6.jpg","https://dealer.vip/rNvUyU1-h__Z","",""
319,"W1K5J4HB3NN265995","A49019NA",False,2022,"Mercedes-benz","CLA","","CLA250 AWD 2",33679,"Black","",39989.0,"https://dealerfunnel-inventory-standardized-images.s3.amazonaws.com/3495/b8d1a3157f8be736cffb66866d5e63cf772afdef.jpg","https://dealer.vip/VTzSMBlwdJf0","",""
320,"3C4NJDBB0KT650607","A49013HA",False,2019,"Jeep","Compass","","Utility 4D L",92527,"Blue","",19989.0,"https://dealerfunnel-inventory-standardized-images.s3.amazonaws.com/3495/d1ea29970b56aad49413acf7a453c28596418bf5.jpg","https://dealer.vip/BufNtaum_70O","",""
321,"1C4HJXDN6KW594527","G48995RT",False,2019,"Jeep","Wrangler","","Utility 4D S",93297,"Silver","",32661.0,"https://dealerfunnel-inventory-standardized-images.s3.amazonaws.com/3495/80e07d1d8fe31843e51de1ee394a16dee26f4b47.jpg","https://dealer.vip/SGA0_bz5INUi","",""
322,"1G1RB6S56HU108861","A48992HA",False,2017,"Chevrolet","Volt","","Sedan 4D Pre",49923,"Black","",24989.0,"https://dealerfunnel-inventory-standardized-images.s3.amazonaws.com/3495/9b1cb0400232fa96f193195b75edb1219ef9c83d.jpg","https://dealer.vip/ZKnFv39YIb6S","",""
323,"1FDWE3FN4NDC00598","A49001HA",False,2022,"Ford Commercial","E350","","E350 Cube Va",71792,"Black","",35989.0,"https://dealerfunnel-inventory-standardized-images.s3.amazonaws.com/3495/548db967692499095539563102f5388e2579bedd.jpg","https://dealer.vip/MOzrqV_VuSmm","",""
324,"1GTW7AFP8M1285322","A48997HA",False,2021,"GMC Medium Duty","Medium Duty Cargo Van","","2500 Cargo V",23925,"White","",39989.0,"https://dealerfunnel-inventory-standardized-images.s3.amazonaws.com/3495/46f37db4db37db08c76abab1fc81388feb95d9f1.jpg","https://dealer.vip/q_RJZZ93qrN1","",""
325,"1FBAX2C8XLKA12828","A49000HA",False,2020,"Ford","Transit","","Extended Pas",92814,"White","",39989.0,"https://dealerfunnel-inventory-standardized-images.s3.amazonaws.com/3495/f4e30d70d4737563072adc702d30d2f4981bdb20.jpg","https://dealer.vip/BGuXjwl35qbN","",""
326,"KNAFX4A8XF5352061","G48961RT",False,2015,"Kia","Forte","","Sedan 4D EX ",150827,"White","",0.0,"https://dealerfunnel-inventory-standardized-images.s3.amazonaws.com/3495/fdb60fedc651bfde5f34e709777303487bb5275e.jpg","https://dealer.vip/PwqYeybmgENl","",""
327,"1G1BB5SM1H7263500","A48982GT",False,2017,"Chevrolet","Cruze","","Sedan 4D LS ",50627,"Silver","",14989.0,"https://dealerfunnel-inventory-standardized-images.s3.amazonaws.com/3495/e76e54abdaeeab94786ead7a5ee88d8ffee76de6.jpg","https://dealer.vip/JJLLy0mEC202","",""
328,"5N1AT2MV4HC814705","A48966PT",False,2017,"Nissan","Rogue","","Utility 4D S",115358,"Silver","",13508.0,"https://dealerfunnel-inventory-standardized-images.s3.amazonaws.com/3495/2e795c6f35d0d26310d2e8817b2fa59ec4e00465.jpg","https://dealer.vip/0xU9yCCshXt8","",""
329,"1GC4K0EY4JF169639","A48970GT",False,2018,"Chevrolet","Silverado 3500 HD","","Crew Cab LTZ",137383,"Red","",47989.0,"https://dealerfunnel-inventory-standardized-images.s3.amazonaws.com/3495/73cae7c1f896a359feff519367f915f023d61bc5.jpg","https://dealer.vip/gf8xHia69-Cc","",""
330,"1GCHTCEN4M1290713","A48986GT",False,2021,"Chevrolet","Colorado","","Extended Cab",14700,"Red","",34668.0,"https://dealerfunnel-inventory-standardized-images.s3.amazonaws.com/3495/d04dc61d96caec94d60dbc5e1f123b8e9a388696.jpg","https://dealer.vip/JgDfj3zmgI5G","",""
331,"1GCWGAFP5N1224740","A48977NA",False,2022,"Chevrolet Comm","Medium Duty Cargo Van","","2500 Cargo V",36614,"White","",39989.0,"https://dealerfunnel-inventory-standardized-images.s3.amazonaws.com/3495/28a41080c8a39346f062f32bfc212bc5ac48949c.jpg","https://dealer.vip/Lp3m8fL58LNC","",""
332,"1G1PJ5SB3G7113121","A48965GT",False,2016,"Chevrolet","Cruze Limited","","Sedan 4D Eco",128338,"Blue","",9989.0,"https://dealerfunnel-inventory-standardized-images.s3.amazonaws.com/3495/05f1885140ae671fae785a6b49c5ffa50f3e318d.jpg","https://dealer.vip/ZCHieawryx3m","",""
333,"1GCPYCEF0MZ374566","A48972GT",False,2021,"Chevrolet","Silverado 1500","","Crew Cab Cus",25468,"Gray","",43736.0,"https://dealerfunnel-inventory-standardized-images.s3.amazonaws.com/3495/71e68c2b574311f0e79656e59b4a8376e4fc28d8.jpg","https://dealer.vip/igRIESMMXfwO","",""
334,"1C4HJXEG6JW140213","A48945NA",False,2018,"Jeep","Wrangler","","Sahara 4WD 3",90279,"Gray","",34935.0,"https://dealerfunnel-inventory-standardized-images.s3.amazonaws.com/3495/11e3fd09f4bbada84ae364cbbcad58fa10f171e2.jpg","https://dealer.vip/f7kAkPEKekK7","",""
335,"3GNKBERS2NS143124","A48955PT",False,2022,"Chevrolet","Blazer","","Utility 4D R",28923,"Gray","",37771.0,"https://dealerfunnel-inventory-standardized-images.s3.amazonaws.com/3495/17d6097b7e8dd7407f2fc9697cec378d80ed3fa0.jpg","https://dealer.vip/FAVjuL4gZL2G","",""
336,"1GCHSCEA3M1261669","A48953BP",False,2021,"Chevrolet","Colorado","","Extended Cab",34019,"Gray","",27686.0,"https://dealerfunnel-inventory-standardized-images.s3.amazonaws.com/3495/3483dc7191d047898f5441f53cde1c1e77cb6333.jpg","https://dealer.vip/oTJlfiQOxq0D","",""
337,"1C4HJXDGXLW250427","A48946PT",False,2020,"Jeep","Wrangler","","Utility 4D S",55066,"Black","",36299.0,"https://dealerfunnel-inventory-standardized-images.s3.amazonaws.com/3495/a58629395672a98388010a56326eeef512043734.jpg","https://dealer.vip/Cau77QXkNH0a","",""
338,"1GCUYGED9NZ144633","A48935ST",False,2022,"Chevrolet","Silverado 1500 Limited","","Crew Cab LTZ",40601,"Black","",48016.0,"https://dealerfunnel-inventory-standardized-images.s3.amazonaws.com/3495/73034499f4e0668b8c93a08ed3f46ce16d3b2939.jpg","https://dealer.vip/CecHS_p3eJKA","",""
339,"1GKS1AKD8PR521134","A48947ST",False,2023,"GMC","Yukon","","Utility 4D S",5228,"White","",62648.0,"https://dealerfunnel-inventory-standardized-images.s3.amazonaws.com/3495/b9625f733ed7ff85d08ae6a24cea1cd18faa82c2.jpg","https://dealer.vip/9p9XSFX6ppu9","",""
340,"1GCGTDEN3L1121900","A48948XT",False,2020,"Chevrolet","Colorado","","Crew Cab Z71",75012,"Black","",32635.0,"https://dealerfunnel-inventory-standardized-images.s3.amazonaws.com/3495/38b5959a800b8823d409fff78ee682ce2dd7b902.jpg","https://dealer.vip/k5O49yX0_wAG","",""
341,"1C4HJXDN5MW510281","A48922GT",False,2021,"Jeep","Wrangler","","Utility 4D S",43619,"Gray","",39028.0,"https://dealerfunnel-inventory-standardized-images.s3.amazonaws.com/3495/ef43f97297aabded0a128d0131acfb21ced99d89.jpg","https://dealer.vip/OqwyujdbCJcN","",""
342,"1GTW7AFP2M1312952","A48921NA",False,2021,"GMC Medium Duty","Medium Duty Cargo Van","","2500 Cargo V",18463,"White","",39989.0,"https://dealerfunnel-inventory-standardized-images.s3.amazonaws.com/3495/5fd9c221028a5936f343d330639f3ac18e896844.jpg","https://dealer.vip/8E-8OGmBkv74","",""
343,"3FMCR9D94MRA00861","A48928HP",False,2021,"Ford","Bronco Sport","","Utility 4D B",30716,"Black","",34989.0,"https://dealerfunnel-inventory-standardized-images.s3.amazonaws.com/3495/f0b114f9b2262be525fce874d7ff42ec09516452.jpg","https://dealer.vip/NaGOti2b64np","",""
344,"1GCWGAFP8M1152723","A48911BP",False,2021,"Chevrolet Comm","Medium Duty Cargo Van","","2500 Cargo V",111322,"White","",31989.0,"https://dealerfunnel-inventory-standardized-images.s3.amazonaws.com/3495/8ced96c663cd7f46870138a336b1b532250efb58.jpg","https://dealer.vip/agFshmVz9NAQ","",""
345,"1GCWGAFP6M1227158","A48910BP",False,2021,"Chevrolet Comm","Medium Duty Cargo Van","","2500 Cargo V",113780,"White","",29989.0,"https://dealerfunnel-inventory-standardized-images.s3.amazonaws.com/3495/f253d093f00ae478cc66a15c0339876b958c9e52.jpg","https://dealer.vip/KNL0u7uF0eeC","",""
346,"7FARS6H88RE005528","A48915GT",False,2024,"Honda","CR-V","","Utility 4D S",4021,"Red","",39989.0,"https://dealerfunnel-inventory-standardized-images.s3.amazonaws.com/3495/a350e1958969ffe9ce3e8aae0bd555af7242ef57.jpg","https://dealer.vip/A1omIoI4E9f2","",""
347,"1N4BL4DW7PN412232","A48931NA",False,2023,"Nissan","Altima","","SV AWD 2.5L ",18825,"Red","",29639.0,"https://dealerfunnel-inventory-standardized-images.s3.amazonaws.com/3495/73eb9bb1500a4aafd1f2f35c1fc3240c6d84a2e8.jpg","https://dealer.vip/sKiOOrfvVaW-","",""
348,"3GNAXNEX7JS646690","A48926WT",False,2018,"Chevrolet","Equinox","","Utility 4D P",25671,"Red","",24989.0,"https://dealerfunnel-inventory-standardized-images.s3.amazonaws.com/3495/c950cff0e71ef8bd0c307f36582c345b5e23d3e0.jpg","https://dealer.vip/T4REGX9WpV00","",""
